population,x,y
IDHmut_TP53wt,-253.47829849609312,95.67163549408185
IDHmut_TP53wt,-149.64757378708046,-99.11722739636473
IDHmut_TP53wt,-223.61206205282645,103.32689488656669
IDHmut_TP53wt,-96.3099856250579,57.945920774761376
IDHmut_TP53wt,-124.75854325539305,-86.7170318174996
IDHmut_TP53wt,-204.55961577260587,-135.11202296787093
IDHmut_TP53wt,-297.99550910677715,105.0203024802991
IDHmut_TP53wt,-252.4312761438067,111.68091012945865
IDHmut_TP53wt,-113.36061505211471,-104.28091276243677
IDHmut_TP53wt,-214.0471823893596,53.4198626151922
IDHmut_TP53wt,-243.06645633696823,-155.67385819004264
IDHmut_TP53wt,-241.37225304201533,-128.20742764903943
IDHmut_TP53wt,-286.5359713702673,-14.55086534764073
IDHmut_TP53wt,-144.1152420349203,49.244282657812576
IDHmut_TP53wt,-280.0843025997124,68.17318420749032
IDHmut_TP53wt,-310.85472805486114,25.795045383747738
IDHmut_TP53wt,-217.7837984554425,37.35876520858935
IDHmut_TP53wt,-100.58111356727645,-52.52015759356861
IDHmut_TP53wt,-130.2473343319823,73.01754453863735
IDHmut_TP53wt,-192.54467954532123,-49.85674396822292
IDHmut_TP53wt,-148.09588849666042,97.1072403508188
IDHmut_TP53wt,-241.53899804993463,-112.23203628886233
IDHmut_TP53wt,-104.14897704496221,80.83145306428125
IDHmut_TP53wt,-143.73798247225523,81.55822780037131
IDHmut_TP53wt,-173.57220106195518,0.8476906867574678
IDHmut_TP53wt,-147.723951933222,-71.0635884785773
IDHmut_TP53wt,-153.3547110599942,111.99942053823527
IDHmut_TP53wt,-199.69389491467192,9.415538603892783
IDHmut_TP53wt,-113.7802554751157,-2.3818450536079188
IDHmut_TP53wt,-248.55688265798904,6.662721786417916
IDHmut_TP53wt,-91.08760154591113,-18.550519763593257
IDHmut_TP53wt,-132.82400225063034,93.56374415045505
IDHmut_TP53wt,-256.8900470410446,-51.18823495564946
IDHmut_TP53wt,-264.2543913425162,65.50236996102242
IDHmut_TP53wt,-131.24749640087097,13.674513156477653
IDHmut_TP53wt,-292.4899618885491,-29.14845101334831
IDHmut_TP53wt,-150.34280344340917,-28.47684034982134
IDHmut_TP53wt,-232.46005337147685,-62.928300504101024
IDHmut_TP53wt,-277.4825267979184,-68.705461469662
IDHmut_TP53wt,-110.14809658092733,66.0857456930315
IDHmut_TP53wt,-228.71019441878855,49.040841752811986
IDHmut_TP53wt,-195.9601353595519,-18.466164178577973
IDHmut_TP53wt,-161.21429535099773,22.663851778695058
IDHmut_TP53wt,-318.24707799972,-19.259529086186507
IDHmut_TP53wt,-280.3023448300929,29.677679896363415
IDHmut_TP53wt,-195.8297950825494,-121.69943491316381
IDHmut_TP53wt,-279.63183064688224,-0.1974267390166796
IDHmut_TP53wt,-254.75324788993834,21.99698269103849
IDHmut_TP53wt,-171.40262130617486,-57.63962728323969
IDHmut_TP53wt,-142.3260539991667,-113.29893256751433
IDHmut_TP53wt,-234.2056035785187,-142.45617442374717
IDHmut_TP53wt,-187.65248048560915,51.19086685543599
IDHmut_TP53wt,-289.06056119878224,55.459662697939045
IDHmut_TP53wt,-217.3649652212239,133.40196535599284
IDHmut_TP53wt,-224.87707578328605,-76.30288516353217
IDHmut_TP53wt,-308.43329765848864,-56.17946303947849
IDHmut_TP53wt,-191.84878829759614,130.2692029157191
IDHmut_TP53wt,-193.04207524514055,97.75408956580449
IDHmut_TP53wt,-168.8301933914193,114.08976182843256
IDHmut_TP53wt,-268.0889535294414,110.51114031749891
IDHmut_TP53wt,-303.8680322700901,55.55998935623349
IDHmut_TP53wt,-221.2740915925682,118.75386230529062
IDHmut_TP53wt,-269.7652269813704,-99.35885477132373
IDHmut_TP53wt,-162.9512384445403,-19.622607289621474
IDHmut_TP53wt,-162.89324712710672,100.16220882690178
IDHmut_TP53wt,-224.96583837707368,23.359526798284065
IDHmut_TP53wt,-178.13352519784254,22.66792652620341
IDHmut_TP53wt,-102.66784233063515,-9.827394714574547
IDHmut_TP53wt,-128.0269308683613,-58.300555796928876
IDHmut_TP53wt,-225.05314492914,-16.45980356545074
